Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""General Manager""",1.0,3.0,1.0,1.0,3.0,1.0," Nov 17, 2016",Current,General Manager,,No,No,Neutral,Full-time,More than 5 years,A good GM will still put Team Members first and stand by the core values the company once believed in.,"So disconnected from the top down. The company sends out incorrect marketing updates and when they do send something correct, its less that 48 hours before the promo, which makes managers and Team Members scramble.<br><br>Company puts so much emphasis on ""scorecard"" although when you lead the company on the scorecard, you still go unrecognized. This would have never happened under past leadership.<br><br>My restaurant is up 13% YOY, I'm hitting controllables, and still not a good bonus because the company budgeted me up 14.2%. Any other concept would reward sales building better. The company is down in sales so please take care of the management teams that are actually up significantly.<br><br>Revolving door for upper management and RVPS. People get promoted based on who you know and not even remotely based on results. RVPS play favoritism and never stick to their word. It's all about home office connections.<br><br>Change ""9 box"" performance reviews or make it more about actual results. For the last two years, I've signed my review, and it comes back different. It's hard to understand what you need to improve on if you don't receive honest feedback from upper management. I've been a top ten GM for two years, and I'm never coached how to improve to next level.","Be honest with your people. Have tough conversations! That's part of your job as being a leader. You are about to lose one of highest performing GMs because the system is broken. I still love Red Robin because i choose to take great care of my Team Members. I'll do anything for them. They are the reason my results are outstanding. Unfortunately, everything else is not good."
"""Stopped caring about people""",3.0,1.0,3.0,4.0,4.0,2.0," Oct 26, 2016",Past,Assistant Manager,"Columbia, MD",No,Neutral,Neutral,,More than 5 years,"Growing business, competitive salary, growth opportunities","Stopped caring about people, Never bonus",
"""server""",3.0,3.0,2.0,2.0,2.0,2.0," Oct 26, 2016",Current,Server,"Ventura, CA",No,Neutral,Neutral,Part-time,Less than a year,"fun co workers, 50% discount when working","hours, management, low pay, 25% discount when not working",
"""Feel like management chooses favorites""",1.0,1.0,1.0,2.0,3.0,," Nov 16, 2016",Current,Server,"Meridian, ID",Neutral,Neutral,Neutral,Part-time,Less than a year,good money thats about it.,"Management is awful they gossip, sexually harass and bully the employees. You feel like you cant go to management for help. They suggest that scheduling is based on how good we do on our score cards but servers that have been in red for long periods of time get the best shifts. It is a very unprofessional environment and lacks communication.",
"""Kitchen Manager""",1.0,,,,,," Nov 16, 2016",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,Growing company that is popping up everywhere,Revolving door of managers in New York market.,
"""Server""",5.0,4.0,5.0,5.0,3.0,5.0," Oct 4, 2016",Current,Anonymous Employee,,No,No,Neutral,Part-time,Less than a year,"Working their is awesome, the employees are great and the food is bomb","unlimited fries, can be really hard to keep up with and unlimited refills on certain side items",keep doing what youre doing.
"""Server and Host""",1.0,1.0,1.0,1.0,1.0,1.0," Nov 8, 2016",Past,Server/Hostess,"Owasso, OK",No,Neutral,Neutral,Part-time,More than 3 years,They were quick and did there job,While they were being quick and doing there job they never did there job right and always had food going back to the kitchen because they had messed it up completely which would waste food and money,Train your team to do a better job and get there act together so that you can have better reviews
"""Bad""",2.0,1.0,2.0,2.0,1.0,1.0," Oct 18, 2016",Current,Line Cook,,No,Neutral,Neutral,Full-time,More than 3 years,Sucks sucks sucks cool team members,Don't care about the hard working team members especially the cooks,Lift a finger sometime
"""good job if your a management""",4.0,2.0,1.0,1.0,1.0,1.0," Oct 3, 2016",Past,Anonymous Employee,"Wilkes-Barre, PA",Yes,Yes,Yes,Full-time,More than a year,fun as long as you work and are good,"you are only as good as yesterday , they will cut your hours and send you home if they slow down for a little bit",i feel they just want to get in the back and cook so they can cut hours they dont care about our lives we have bills too
"""Former Manager""",4.0,5.0,5.0,5.0,5.0,4.0," Sep 29, 2016",Past,Assistant Manager,"Tallahassee, FL",Yes,Yes,Neutral,Full-time,Less than a year,In the short time that I was with the company it showed me why they say that they are a funny. Out of all the companies that I've worked for they are truly great.,Management though they could come to a new state and do the same they did back home. So not true. Listen to the people that know.,Listen to people that are they and know the town.
"""The correct management makes a difference.""",4.0,4.0,3.0,3.0,2.0,4.0," Sep 30, 2016",Current,Line Cook,"Plainfield, IL",Yes,Yes,Neutral,,More than a year,-Not terribly difficult<br>-Usually busy<br>-Very clean<br>-Coworkers care<br>-Work with students schedules<br>-Never over or understaffed<br>-Very satisfying work,-Poor management means a poor experience<br>   +Some managers don't quite understand how to tell you to get things done is a remotely kind manner<br>-Closing can be rough sometimes when people funnel in during the end of preclosing,Some need to develop people skills to truly fit the shoes their wearing. However the family feeling environment that exists is great.
"""Red Robin Gourmet Burgers""",4.0,4.0,5.0,5.0,3.0,3.0," Sep 27, 2016",Current,Server,"Tempe, AZ",Yes,Neutral,Neutral,Part-time,More than 3 years,"Great team members, great managers, great environment!",Corporate can be pushy sometimes. Sometimes they place too much focus on corporate ideas rather than genuine connections with customers.,
"""Good College Job""",4.0,5.0,5.0,3.0,3.0,4.0," Sep 26, 2016",Current,Server,,No,Neutral,Neutral,Full-time,,"Red Robin offers a great atmosphere to work in for a summer/college job as they are often very flexible with your schedule and you make good money with the tips. At the locations I've worked at, I've seen mostly friendly co-workers which has been a blessing. I also enjoy the discounts you can get on food.","While I've seen this area improving over the last few years, management has been a pretty wishy-washy area in my opinion. Oftentimes managers are too quickly hired and moved around to ever get to know them. Whenever a failing store in the region is suffering, most of the good managers leave to go fix that store and are often replaced by people that aren't fit for management and shouldn't be managers. I see this as a problem because these new managers then make new problems that didn't exist prior to the good mangers departure.","Seriously review your options for new managers and consider putting them on trial runs within stores before throwing them into the action. If the manger doesn't fit in that location well (i.e. employee morale is suffering, or the job isn't getting accomplished to Red Robin standard), either relocate the manager to another store or retrain them to ensure they are meeting Red Robin standards."
"""A Joke""",1.0,2.0,3.0,2.0,3.0,1.0," Oct 29, 2016",Past,Anonymous Employee,,Neutral,Neutral,Neutral,,Less than a year,Free meals (sometimes)<br>Some fun/nice people to work with<br>You're selling Burgers and Fries,Training is a joke<br>Don't mess up once or you're pretty much fired<br>Management is mostly clueless,"Training, training, training and did I mention training."
"""Company is a big joke!""",1.0,3.0,1.0,1.0,1.0,1.0," Oct 30, 2016",Past,Anonymous Employee,"Champions Gate, FL",No,Neutral,Neutral,Part-time,More than a year,"Flexible schedule, the co workers I worked with.",Way to many! No hours! Small table sections! No money! They only care about a score card and rewards program as a server!,Not educated! They do nothing!
"""Great""",5.0,5.0,5.0,,,," Sep 22, 2016",Current,Anonymous Employee,"San Antonio, TX",Yes,Yes,Neutral,Full-time,More than 3 years,"It's a great place to work and I love who I work with, giant family.",People think it's fast food and because of that do not tip accordingly.,"No advice, my managers treat everyone pretty great and they love me."
"""Great company""",4.0,3.0,5.0,5.0,3.0,3.0," Sep 23, 2016",Current,Line Cook,"Wichita, KS",No,No,Yes,,Less than a year,Flexible hours<br>Room for growth<br>Friendly environment,Will most likely work weekends<br>No direct deposit,
"""Advice for deaf ears.""",3.0,3.0,2.0,3.0,1.0,3.0," Sep 28, 2016",Past,Server,"Visalia, CA",Yes,Neutral,Neutral,,More than 5 years,"Mostly flexible with your schedule. You grow close (love/hate) with your co-workers. The money you make will be more than other restaurants in town, if you're able to work more than 4 days a week.","Like all corporate owned restaurants you have to meet certain number requirements, which can make it a difficult job because Anything can mess with your numbers. You could work 5 days a week one month with good numbers, and 3 days a week the next month. High school dynamic- of course. People who are buddy buddy with some managers get away with a lot. Managers want you to know how to handle 6-8 tables on a regular and/or busy day. Sometimes what is standard or what the managers want is contradicting.","Please, learn how to respectfully talk to your employees. Condescending, disrespectful, rude little quips you think is ok/ funny to say, is most definitely not. Say something positive along with something constructive in a professional manner. Over stretching your staff will not help your numbers or books. Hold on to and keep your hard working staff, the people that are trying or want to be there, and get rid of the negative and corrosive people."
"""Waitress""",5.0,3.0,5.0,4.0,3.0,4.0," Sep 21, 2016",Current,Server,"Garner, NC",Yes,Yes,Yes,Part-time,More than a year,Everyone there is incredibly Friendly and nice to work with. There is a lot of teamwork their as well.,"I've had a few scheduling errors, all of which, once brought to managements attention were then fixed.",
"""Server Red Robin""",4.0,3.0,3.0,3.0,3.0,2.0," Sep 22, 2016",Past,Server,,Yes,Yes,Yes,Full-time,,"Fast and easy money, if your good with connecting.","Late nights, bad tippers, tipping out other staff.",...
"""This company is what you make it, but has a lot of potential.""",5.0,5.0,5.0,5.0,4.0,5.0," Sep 19, 2016",Current,Host/Busser/Server/Dishwasher,"North Olmsted, OH",Yes,Yes,Yes,Full-time,More than a year,"Awesome people, very competitive pay, flexible, high morals as a large company, puts their employees first.","high turn over rates with support staff because everyone wants to be a server, (turns into pro because more available shifts to pick up) managers can be too lenient at times.","Punish those that deserve it, give less chances to poor workers."
"""General Manager""",5.0,4.0,4.0,5.0,4.0,5.0," Sep 19, 2016",Current,Anonymous Employee,,Yes,Yes,Yes,,More than 8 years,"Tons of development opportunities for focused, committed, team members",I have no major cons.,Keep up the great work! 9 years in and I have no plans on leaving! :)
"""Overworked and unhappy home office workers""",2.0,1.0,2.0,2.0,2.0,2.0," Oct 5, 2016",Past,Anonymous Employee,,No,No,Yes,Part-time,Less than a year,Start with 20 days PTO (vacation and sick combined)<br>50% off at Red Robin Restaurants<br>Tons of corporate activities where they supply food and alcohol,Expect 50-70hr weeks<br>Very hard to take vacation and if you do don't be surprised if they ask you call in or work on some of it.<br>Unskilled workforce who came up through the restaurants and don't necessarily know how to operate in a corporate environment<br>Very low pay<br>Can not participate in the 401k for a full year,"Put money into your employees, not high priced consultants. Balance priorities and fully staff projects."
