Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Server Trainer""",2.0,4.0,1.0,2.0,3.0,1.0," Mar 3, 2017",Past,Trainer,,Neutral,Neutral,Neutral,Full-time,More than 3 years,Working with fairly cool people. Fast paced. Half off employee discount,The cheapass people who come in. management gets ran all over,get some managers who have a backbone and can fire the drug addicts who steal from other employees (and not hire them back for the 5th time)
"""Good side money""",2.0,1.0,1.0,1.0,3.0,3.0," Mar 3, 2017",Current,Server,,No,Neutral,Neutral,,More than a year,Tips are usually 20% or more. You work for your money and usually end up getting $15/20 per hour for your efforts,"Some employees are unbearable, not excluding management",
"""waitress""",3.0,,,,,," Mar 1, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,,"flexible hours, good environment, good location","mean staff, smell is terrible",
"""Operations""",2.0,1.0,5.0,5.0,5.0,2.0," Mar 1, 2017",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than 10 years,Great people and a great culture. Also great pay and benefits.,Chili's cares more about profits than guests. Need more hours and need to spend more on quality food.,Stop worrying about Wall Street and start thinking about your guests.
"""Expediter""",3.0,4.0,4.0,3.0,2.0,3.0," Feb 27, 2017",Past,Anonymous Employee,"Plantation, FL",Yes,Yes,Yes,Full-time,More than 5 years,"I started as a server and quickly moved up the ladder to bartender, expediter, and then key",Erratic hours and long shifts,
"""Server""",4.0,5.0,4.0,3.0,2.0,3.0," Feb 12, 2017",Past,Server,"Wayne, PA",Yes,Neutral,Neutral,Full-time,More than 3 years,Flexible Hours! Good food for the most part,"Hard on the body, Pay ranges are huge by area.",
"""Server""",4.0,3.0,3.0,2.0,3.0,1.0," Feb 7, 2017",Past,Server,"Overland Park, KS",No,Neutral,Yes,Full-time,More than a year,great people to work with,different mangers tells you different things,
"""Server""",4.0,5.0,4.0,4.0,2.0,4.0," Feb 7, 2017",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,Managers work to ensure each team member is making the most for each shift.,Guest surveys system is highly regarded however anything but a perfect score counts against you in a 1-5 rating.,
"""Server""",4.0,4.0,5.0,3.0,2.0,4.0," Feb 7, 2017",Current,Server,,Yes,Neutral,Yes,Part-time,More than 3 years,"Fun atmosphere, other employees are fun and managers are understanding and will joke around with you",Managers can sometimes play favorites.,
"""Nice place to work""",4.0,3.0,5.0,3.0,4.0,5.0," Feb 7, 2017",Current,Anonymous Employee,"Eatontown, NJ",No,Neutral,Neutral,Full-time,More than a year,"Free meals, pleasant management, nice enviroment",The only con I can think is the long hours and rude customers to handle,none
"""Host at chili's""",4.0,,,,,," Feb 8, 2017",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,"Nice pay, easy job , free meal on shift",Not enough hours during the week,
"""Wash them dishes""",4.0,3.0,3.0,2.0,3.0,4.0," Feb 6, 2017",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than a year,"Easy work, flex hours to work",Long hours and very boring,None
"""Review""",4.0,3.0,2.0,3.0,3.0,4.0," Feb 6, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,Decent tips. Mostly friendly Co workers. Hands on GMs,Management had more drama than the servers.,Pull it together
"""Manager""",4.0,4.0,5.0,4.0,4.0,5.0," Feb 7, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,The best company I have worked for.,"I don't have any down sides for the company, you work a lot of hours but that is the industry norm.",keep on keeping on
"""Server""",3.0,4.0,3.0,3.0,3.0,2.0," Feb 21, 2017",Past,Server,,Yes,Yes,Yes,Part-time,More than 8 years,Flexible schedule and cash daily with tips. Co-workers were fun to work with.,"After recession, they changed their menu to start offering very inexpensive items that drove down the total amount of tips. Basically went from an average of $10 an hour in tips to an average of less than $6.00 per hour in tips",
"""Can be stressful at times like most restaurant jobs""",4.0,4.0,3.0,4.0,3.0,3.0," Feb 6, 2017",Current,Food Expo,"Miami, FL",Yes,Yes,Yes,Part-time,More than 3 years,"Flexible schedule is the best thing about working here, able to adjust schedule based on school schedule or upcoming events. get cash per shift plus hourly, most managers do help,",Stress and money can be inconsistent due to seasons. Sometimes new Team members are not trained properly or training is rushed.,Train all team members properly.
"""Great Company""",4.0,,,,,," Feb 4, 2017",Past,Bus Boy,"Boone, NC",Yes,Yes,Yes,,Less than a year,"Team Atmosphere, Wonderful management, Flexible hours<br>Fun<br>Great People",The slow nights didn't pay well,
"""Dishwasher""",5.0,5.0,5.0,5.0,5.0,5.0," Feb 3, 2017",Current,Dishwasher,"Collierville, TN",Yes,No,Neutral,Full-time,More than 8 years,Willing to learn more with my team an manager,Working amongst other employees build my awareness by 5000,Always seek attention from your employees no matter the circumstances
"""Server""",5.0,5.0,4.0,2.0,3.0,4.0," Jan 31, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,Great team environment to work with. Everyone was helpful and understood the importance of getting food out to the table on time/with quality.,Kitchen had a high turnover rate.,
"""Server""",1.0,1.0,1.0,1.0,1.0,1.0," Mar 6, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,Refer a friend gets you $150,Management is terrible to work for.,Learn how to run a restaurant
"""General manager""",1.0,3.0,1.0,1.0,2.0,1.0," Mar 4, 2017",Past,General Manager,,No,No,Neutral,Full-time,More than 10 years,With my title it was only pay and life work balance but that was only because I wrote my own schedule. Before our new area director came it was a fun place to work.,"Can't pay cooks a proper wage therefore cooks didn't give 100% no raise.when I took the general manager position my page did not jump to what I had expected. I was basically why that would be an extra $10,000 and yet he even broke it down to numbers right in front of me. When I got my first paycheck it was wrong so I went to him and he said it was more bonus based than anything.","Stop the management and employee gossip, the work for you and aren't your so called friends. Also at the store management seemed to talk about other managers behind their back this was the area directors doing. That area director would take credit for a great numbers but anything that went wrong was behind on the management team. I worked there for 16 years, started as a dishwasher and walked my way to the general manager. Our new area director mind you store just closed because of bad numbers all of a sudden becomes our new director. Came in and fired the team managers that work there 16+ years and hired a whole new manager instead even though the numbers were the best they've ever been. Basically boils down to if he didn't like you or you didn't kiss his butt you were gone."
"""job""",5.0,5.0,5.0,5.0,5.0,4.0," Jan 26, 2017",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,Less than a year,big company with lots of benefits,different hours and days every schedule.,
"""Corporation that allows for personality""",4.0,4.0,4.0,3.0,3.0,4.0," Jan 24, 2017",Current,Server,"Austin, TX",Yes,Yes,Neutral,Full-time,More than a year,Doesn't feel like you're working for a corporation as big as Chili's is; care about individual employees; merit-based benefits and treatment,Lack of input on scheduling,Keep treating employees as individuals.
"""Host""",4.0,3.0,2.0,3.0,3.0,2.0," Jan 24, 2017",Past,Host,"Ocala, FL",Yes,Yes,Neutral,Full-time,More than 5 years,"Flexible hours, and good experience",unprofessional management<br>unpleasant work environment,
"""Bartender""",4.0,4.0,4.0,3.0,3.0,4.0," Jan 25, 2017",Past,Bartender,,No,Neutral,Neutral,Part-time,Less than a year,"Great money, ability to build clientele","No benefits, late hours, not many breaks",
"""Host""",4.0,3.0,4.0,4.0,2.0,4.0," Jan 25, 2017",Past,Host,"North Canton, OH",No,Neutral,Neutral,Part-time,More than a year,"Friendly workers, help you learn quickly, fairly easy job if well organized","Hours are horrible, only work 1-3 hours in a shift at times.",Share dinner shifts among all employees
"""not bad""",3.0,,,,,," Feb 7, 2017",Current,Anonymous Employee,,No,No,Neutral,Part-time,,"great co workers, great athmosphere","poor management, and not a lot of benefits",
"""Server""",1.0,1.0,1.0,1.0,1.0,1.0," Feb 26, 2017",Past,Server,"Covington, LA",No,Neutral,Neutral,Part-time,Less than a year,You make good money there,Ask about anything and I can give you a con,Treat your employees with more respect. Good servers are hard to come by and y'all need us more then we need you
"""No appreciation""",3.0,2.0,3.0,3.0,2.0,2.0," Feb 5, 2017",Current,Host,"Denver, CO",Yes,Yes,Neutral,Full-time,More than a year,discounted food<br>very easy job<br>low risk,"terrible environment<br>low pay, no commission",
"""Bus boy""",3.0,3.0,3.0,3.0,3.0,2.0," Feb 6, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,Great atmosphere with the other workers,My experience was a non understanding boss,
"""Somewhat enjoyable, but mostly stressful""",3.0,3.0,4.0,2.0,3.0,3.0," Feb 6, 2017",Current,Server,,Yes,Yes,Yes,Part-time,More than a year,"Workplace culture is valued at Chilis, so you really get to know co-workers and management. They do a good job of being flexible and working around your schedule. Easily bring home $100+ after a busy shift.",SURVEYS ARE A TERRIBLE WAY OF MEASURING EMPLOYEE PERFORMANCE AND CAUSE AN EXTENSIVE AMOUNT OF WORKPLACE ANXIETY.,
"""server""",3.0,,,,,," Feb 4, 2017",Past,Anonymous Employee,,No,No,Neutral,Part-time,,"quick money, upbeat environment, flexible schedule","too many changes with food choices, what a guests likes last time they were here might not be here again.",
"""Worked here for 8 years and loved my job!!""",5.0,4.0,5.0,5.0,3.0,5.0," Jan 18, 2017",Past,ServerTrainer,"Mechanicsburg, PA",No,Yes,Neutral,Full-time,More than 8 years,"I worked here before Team Service, and loved that they added team service!! They really updated the training as well.",The training workbooks are awesome as stated above... But super cheesy. I also had some issues with management but that particular manager is no longer with company.,"Keep up the great work, changing the restaurant decor, menus and bars. I love that when something doesn't work, it gets changed."
"""Chili's is a great for someone first jumping into the workplace environment.""",4.0,3.0,3.0,2.0,2.0,3.0," Jan 8, 2017",Current,Server,"Barnhart, MO",Yes,Yes,Neutral,Full-time,Less than a year,Some pros to working at Chili's is that you can receive your tips everyday you go into work. You can also get a discount on food when you eat there.,"Fast paced, stressful, corporate company, managers can't stick up for you, you will get taken advantage of, mean guests, company advertises for cheaper people therefore worse tips",Think more about your staff in the restaurant.
"""Cook or dishwasher""",5.0,5.0,5.0,5.0,5.0,5.0," Jan 12, 2017",Past,Wtar,"Odessa, TX",Yes,Yes,Neutral,,More than 3 years,To learn new things and better my opportunity to move up,Sometimes you dont get enough hours,"I will give u my 100 percent,"
"""Not a half bad Waiting Job""",4.0,4.0,4.0,3.0,4.0,2.0," Jan 11, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,"flexible hours, high tip payout, make what you want out of the role","inexperienced management, competitive environment, internal theft is rampant",
"""Good""",5.0,,,,,," Jan 10, 2017",Current,Server *Trainer Certified,"Lake Havasu City, AZ",Yes,Yes,Neutral,Part-time,,"Money, Company backs you up, stability, flexibility.","Customers, lot of change often",
