Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Great Bartending Job""",5.0,5.0,5.0,5.0,5.0,5.0," Dec 9, 2016",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 5 years,"I learned so much here about what it means to be a good bartender. I was tested on speed, recipes, garnishes, glassware, spirits and most importantly, how to make friends at my bar. The best place to develop fundamentals.",Kitchen can be a little disorganized due to high volume app orders.,Keep up the good work.
"""General review""",4.0,3.0,3.0,4.0,4.0,4.0," Dec 9, 2016",Current,Bar Manager,,Yes,Neutral,Neutral,Full-time,More than 10 years,Relaxed and fun work place. Working well with guests and staff to deliver excellent service.,Keeping guests coming in during the down time,
"""Shift Leader Bartender""",1.0,3.0,1.0,1.0,1.0,1.0," Jan 13, 2017",Current,Bartender,,No,No,Neutral,Full-time,More than a year,Generally the co-workers are good people.,Corporate controls every thing and markets to the worst clientele. They don't take care of their employees. It's all about making a buck at anyone's expense.,
"""Compassionate Management""",5.0,5.0,5.0,5.0,5.0,5.0," Dec 6, 2016",Past,Kitchen Staff,"Minneapolis, MN",Yes,Yes,Neutral,Part-time,More than 3 years,"Great People, easy enjoyable place to work",hours get cut during off peak seasons,work together
"""FRiDAY's Serving""",5.0,2.0,4.0,3.0,3.0,4.0," Dec 5, 2016",Past,Server,"Carol Stream, IL",Yes,Neutral,Neutral,,More than 8 years,"You make a lot of money, and people are generally great. Great job!","It can be stressful, people can be mean, and it's a very draining job at times.",:]
"""Hostess""",4.0,5.0,5.0,4.0,3.0,3.0," Dec 5, 2016",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,Extensive training and managers are easily accessible if you have any questions. Easy job and easy to start learning.,"During the slow hours of a shift it is very boring, and you don't get as many tips. The job can become very repeative.",Check in with your staff to make sure that they don't have any problems. Pay more to hostesses since they get tipped out and it's often very little.
"""Director of Operations""",3.0,2.0,3.0,3.0,4.0,3.0," Dec 19, 2016",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than 3 years,Autonomy. I enjoyed the many challenges of the job along with the limited traveling. The benefits were great and the team was very passionate.,There were many shifting focuses which created operational issues. Lack of clear communication also contributed to a general lack of clarity at the multi unit level.,Keep focuses simple and remain true to your values. Work with team in a supportive fashion to help everyone attain the companies goals and visions.
"""FRiDAY's Serving""",5.0,2.0,4.0,3.0,3.0,4.0," Dec 5, 2016",Past,Server,"Carol Stream, IL",Yes,Yes,Neutral,,More than a year,"You make a lot of money, and people are generally great. Great job!","It can be stressful, people can be mean, and it's a very draining job at times.",:]
"""Manager""",3.0,2.0,4.0,3.0,4.0,4.0," Dec 15, 2016",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than 3 years,Money lots of free food not busy,Long hours late hours rude guest,None at this time thx
"""bar tender/server , customer service""",4.0,,,,,," Nov 28, 2016",Current,Bartender,"Mentor, OH",No,Neutral,Neutral,Part-time,More than a year,Great with interaction. Fast pace working. Dedication.,Only con is not constant money. one day you can make two hundred and the next you are lucky to walk out with ten!,Couldn't ask for better management. Helpful and caring
"""Has it's ups and downs""",3.0,2.0,3.0,5.0,3.0,4.0," Dec 12, 2016",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,Awesome support from upper managment,Needs accountability and staff could use a reality check,None
"""Waiter/server""",4.0,3.0,3.0,2.0,3.0,3.0," Nov 16, 2016",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Part-time,,Managers were relaxed and helpful for the most part and computer system was great and made thing simple.,Cooks screwing up your tables order and Dealing with angry customers,Use common sense and remember what's really important
"""server""",3.0,,,,,," Nov 28, 2016",Past,Waiter/Bartender,"New York, NY",Yes,Yes,Neutral,Full-time,Less than a year,"you get to meet and make friends with random stranger from around the world, good tips especially during the winter holidays. worth the late nights",kitchen staff gets backed up often,
"""General Manager""",2.0,1.0,2.0,2.0,2.0,2.0," Nov 28, 2016",Current,General Manager,"Indianapolis, IN",Yes,No,Neutral,Full-time,,Good Team to be a part of.,The hours are getting long,
"""Not for the weak""",5.0,1.0,1.0,3.0,3.0,1.0," Nov 11, 2016",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than 10 years,Great location with a great view,The leader is inexperienced and not a good leader. she reminds me of that movie mean girls,Do your Homework
"""Server""",4.0,5.0,5.0,4.0,3.0,4.0," Nov 11, 2016",Past,Server/Bartender,,Neutral,Yes,Yes,Full-time,More than a year,"Eleven years with the company at several different stores. Great management and flexible company. If you work hard, you can succeed.",Always drama in this type of business. Just avoid all of that and do your job. :),
"""Server""",4.0,5.0,4.0,3.0,3.0,5.0," Nov 6, 2016",Past,Server/Waiter,"Fort Smith, AR",Yes,Neutral,Neutral,,More than a year,This is a good company to work for and has great management.,You are working in the food industry.,Keep working hard!
"""Bar Manager""",3.0,2.0,3.0,4.0,4.0,2.0," Nov 19, 2016",Past,Bar Manager,"Atlanta, GA",No,Neutral,Neutral,Full-time,More than a year,Great Salary. Promotion is available. Developing young adults.,"Long Hours, Ghetto Staff and Clientele (Staff always cursing and stealing. Upper Management Turnover",Develop your Managers and stop pointing fingers. Stop opening up new stores and focus on watering down the brand Exp Jack Mont Hospitality.
"""General Manager""",3.0,2.0,2.0,3.0,4.0,1.0," Nov 17, 2016",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,Decent company as far as restaurants go. Good training and benefits. Food not the worst,Strategies and focus seem to shift too frequently. A lot of frozen food,
"""Server""",2.0,2.0,4.0,2.0,2.0,1.0," Nov 15, 2016",Past,Anonymous Employee,"Columbia, MO",No,No,Yes,,More than 5 years,"Not enough business. No support from management. Have to work holidays. Although it is on a highway, it is always dead and clientele is cheap.",Pay. Hours. Management. Cheap tips,
"""Server, Coach""",4.0,2.0,5.0,4.0,3.0,1.0," Oct 31, 2016",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than a year,"Faster money, fun most times",Work life balance no benefits,
"""Director""",2.0,3.0,3.0,1.0,3.0,1.0," Nov 14, 2016",Current,Director,"Dallas, TX",No,No,Neutral,Full-time,More than 10 years,"performance recognition, learning opportunities, nice co-workers",ownership transition and changes in management,establish stability in structure
"""Good Job""",5.0,,,,,," Oct 28, 2016",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,,"Great fun environment, Good tips",Too many coupons available for guests. No accountability,
"""Hostess""",4.0,3.0,3.0,2.0,2.0,3.0," Oct 25, 2016",Past,Anonymous Employee,"Middleton, WI",No,No,Neutral,Full-time,More than 3 years,I enjoyed the variety of people I worked with and it was a great first job,We had three managers that all had different styles of doing things,
"""Waiter""",5.0,4.0,5.0,4.0,3.0,3.0," Oct 7, 2016",Past,Waiter,"Maplewood, MN",Yes,Yes,Yes,Full-time,More than 5 years,Best Management I've ever had the pleasure of working for. 5+ years under their tutelage set me up for success in my future career. Grateful for my time at Friday's,"Only Cons I see are nights and weekends. Working in this industry, if you want to make money, you work nights and weekends.",Keep building teams that strengthen individuals and provide some of the best service available at any level. The service style leads to excellence in any restaurant.
"""Good company bad managers""",2.0,2.0,4.0,2.0,2.0,2.0," Oct 20, 2016",Past,Anonymous Employee,,No,Neutral,Yes,Part-time,,Good company<br>Easy job<br>All directions very clear,Had horrible managers<br>Lots of gossip<br>Long hours/shifts,
"""Great Managers, down to earth people""",4.0,1.0,4.0,4.0,5.0,2.0," Oct 6, 2016",Current,Server/Waiter,"Cincinnati, OH",Yes,Neutral,Neutral,,More than a year,"Great shift managers personality wise, Friday's is all about hiring with-in the company, if your are interested in restaurant management, Friday's is a good place to look.","long hours, sometimes very bad practices and policies, manager has total lack if enthusiasm, General Manager literally never present during a night shift","GM's need to take more responsibility. I know they have to work mornings, but they are almost never on the floor talking to customers/ engaging with employees, or there during the night when its busy and the bulk of sales, employee/ management problems arise. They will never know or understand critical issues that need to be addressed sometimes."
"""Thank God It's NOT Friday's""",2.0,1.0,1.0,2.0,3.0,1.0," Oct 18, 2016",Current,Server,"Owings Mills, MD",No,Yes,Neutral,,Less than a year,Money is good. Love Thursdays and Saturdays because of the DJ... Depending on if it's a good DJ,Managers are slow moving and lazy. Everyone looks out for themselves. Servers like to have cliques. No one does their fair share of work.,Stop being Lazy
"""Server""",4.0,3.0,4.0,2.0,3.0,5.0," Oct 4, 2016",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,TGI Fridays has a great on boarding process that prepares you extremely well for working as a server in any restaurant.,"Working for a corporate restaurant comes with standardized incentives that can be challenging to meet. Your sales numbers are posted on a community wall for all employees to see, it can be a bit shaming.",The management structure at Fridays is very functional and provided an excellent network of resources to rely upon when needed.
"""Fun and upbeat but not the best clientele""",4.0,4.0,5.0,4.0,2.0,5.0," Sep 30, 2016",Past,Server,,Yes,Neutral,Neutral,Full-time,Less than a year,Decent income. Fun and upbeat work environment to be in. Easy menu.,The kind of people that come to this chain aren't the best. Too many coupons and promotions bringing in people that are only trying to take advantage of the restaurant business. I understand wanting a good deal and bringing in more business but at some point giving everything away is too much.,
