Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""difficult job""",2.0,,,,,," Jun 8, 2017",Past,Server/Waitress,"Tupelo, MS",Yes,Yes,Yes,Part-time,Less than a year,"I had one two managers that were fantastic, honest and great people. They worked around my busy schedule and were very encouraging.","I worked in a horrible area, and this is the latest closing restaurant, so everyone would end up here, at the bar. We would get very large groups, who wanted to pay very little. It was hard to serve those tables, knowing that they would not tip you, but hoping that they would. One manager in particular was awful, she was rude and just mean. It was sometimes a very unprofessional atmosphere, and you had to just keep your head up and work on. If serving is your desired job, I would look somewhere else before working here.","If you respect us, we will respect you. Treat us like you want to be treated,"
"""Just don't.""",2.0,3.0,2.0,3.0,1.0,2.0," Jun 5, 2017",Past,Anonymous Employee,,No,No,Neutral,Full-time,,Coworkers and money. You can make really good money if you're willing to put in the hours.,"Management. Rely on yourself, because they are only looking out for there self.",Seek those with more heart.
"""line cook applebees big rapids""",3.0,,,,,," Jun 4, 2017",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,,"overtime hours, easy job, flexible hours","long hours, few breaks, hectic at times",
"""awesome""",5.0,4.0,4.0,5.0,4.0,4.0," May 20, 2017",Past,Hostess,"Atlanta, GA",No,Neutral,Neutral,Full-time,Less than a year,great starter job. Helped me strengthen my people interaction.,There were not a lot of hours,
"""Good Summer Job""",5.0,2.0,3.0,5.0,2.0,2.0," May 20, 2017",Current,Line Cook,"Panama City, FL",No,Neutral,Yes,Full-time,,"Fun times, easy to master menu, good way to get kitchen experience",spin dip spin dip spin dip,Let your senior grade level students go home before 11
"""long hours""",2.0,1.0,3.0,2.0,2.0,1.0," Jun 2, 2017",Current,Manager,"Hot Springs, AR",Yes,Yes,Yes,Full-time,,the people that i work for,"long hours, unatainable goals, poor quality of life",
"""GREAT!""",5.0,,,,,," May 17, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,great food and staff.,sometimes the weekends can be understaffed,keep the staff happy
"""Manager""",2.0,,,,,," Jun 1, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,Less than a year,"It's a pay check, little experience required","Terrible corporate leadership, very high turnover, horrible clientele",
"""waitress""",4.0,3.0,5.0,4.0,3.0,2.0," May 16, 2017",Past,Server/Waitress,"Jonesboro, GA",No,Yes,Yes,Part-time,,The work was really good I met alot of new customers and i felt at home.,The managers were alittle on edge.,please find a better way to manage yourrtime
"""Treats employees horrible""",1.0,2.0,1.0,1.0,2.0,1.0," Jun 20, 2017",Current,Key Hourly,"Oxford, AL",No,No,Neutral,Full-time,More than a year,They offer flexible schedules and casual dress,"No organization, training system is poor, treats the hard working employees like they do matter.",improve the communication between one another and all follow one set of rules and policies
"""Waiter""",1.0,3.0,5.0,,,," Jun 21, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,1/2 off food and pretty decent tips,Very unorganized and there wasn't good management when I was there,"Do better!! Listen to your employees and help them when needed. Also, better training would be very beneficial"
"""Server""",2.0,5.0,1.0,3.0,1.0,1.0," May 30, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 3 years,Flexible hours so you had the freedom to make your own schedule around your home/lifestyle environment.,Managers played favorites and most of the staff didn't care. I guess that's what happens when you work in a restaurant though.,Hang on to good employees who care about people and put pride in their jobs. There should be more acknowledgment to them.
"""Great place""",4.0,3.0,4.0,3.0,4.0,3.0," May 16, 2017",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than 8 years,It was a very nice place to work with alot of growth and also alot of great perks as well,I think that they should allow servers to get paid more for having to wash dishes and do other work that should be done be a day-to-day dishwasher.,
"""Sales are Down""",3.0,2.0,3.0,5.0,3.0,5.0," May 28, 2017",Current,Applebees Bartender/Neighborhood Expert Server,"Sicklerville, NJ",Yes,Yes,Neutral,Full-time,Less than a year,"The management team is great! Flexible scheduling, benefits available. Easy way to make okay money.","Lack of team work, a downturn in sales=a major drop in tips and take home pay. Too many menu discounts offered.",
"""G""",5.0,5.0,5.0,5.0,5.0,5.0," May 11, 2017",Current,Service Manager,"Baton Rouge, LA",No,Neutral,Neutral,Part-time,Less than a year,"Great company. Very demanding at times. Great benefits, as well as upper management. Wouldn't have it any other way etc",Long weekends. Demanding at times. Board of Health inspections. Brand Assessments! In charge of hiring. As well as interviews etc.,G
""">>>>""",5.0,,,,,," May 9, 2017",Past,Server/Hostess,"Crestwood, Cook, IL",Yes,Yes,Yes,Part-time,More than 3 years,good benefits and 10% off your meal,poor pay for a hostess,
"""Awesome""",4.0,4.0,5.0,4.0,3.0,5.0," May 9, 2017",Past,Food Server,"Brandon, MS",Yes,Yes,Yes,Full-time,More than 5 years,Great place to work! Ive worked there on and off for 5 years.,"No job is perfect. There are some issues that need to be addressed, but its not something that cant be fixed.",Maybe try to organize sidework better!!!
"""tips are good""",3.0,2.0,2.0,4.0,2.0,2.0," May 23, 2017",Current,Server,"Lakewood, WA",Yes,Yes,Neutral,Part-time,,"you are able to get tips the same day, get to work when you want, you work with lots of different people.",the customer service aspect is a down fall. some managers are better than others. Too much turn over,I would suggest that you are helpful with servers when it is busy. Otherwise management is pretty good
"""Server""",4.0,,,,,," May 8, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,"Good fast money, easy to pick up shifts.","Long shifts, people not showing up for work.",
"""Manager""",2.0,2.0,1.0,3.0,4.0,3.0," May 21, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,Competitive pay no other real pros,Overall horrible-26 years in restaurants and this was the worst - move mgrs around a lot from store to store - unreasonable expectations,Upper management- apple central sell your stores to someone else
"""Supervisor""",4.0,5.0,4.0,3.0,,," May 6, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,,More than 3 years,Fast paced and upbeat environment,A lot of child-like behavior amongst employees,
"""Assistant Manager""",3.0,1.0,3.0,,,," May 18, 2017",Past,Anonymous Employee,,No,Neutral,Yes,Part-time,,"Great pay, opportunity to work in a very diverse environment.",I feel like the company tries so hard to keep a customer happy that they neglect their employees. In other words I understand that in today's time the customer is always right but there are times when you must stand up for your employees but that is not allowed in this company.,
"""Applebee's""",4.0,5.0,4.0,2.0,4.0,4.0," May 3, 2017",Current,Serve/Bar/Host/Etc,"Davenport, IA",Neutral,No,Neutral,Part-time,More than 10 years,Interacting with different people every day,Can't make enough money working regular daytime hours,Treat everyone the way you would want to be treated
"""Most unprofessional establishment I have EVER worked for. Service manager mid river restaurants""",1.0,1.0,1.0,1.0,2.0,1.0," Jun 6, 2017",Past,Service Manager,"Ballwin, MO",Yes,Yes,Yes,Full-time,More than a year,"Other than loving 85% of my staff (the other 15% acted entitled and were lazy), some regulars that I got close with, and my results that I produced from hard work and effort, absolutely nothing.","Fired on hearsay from a complaint with an employee. Have yet to know the complaint. Under appreciated, 2 out of the 4 managers were complete idiots who do nothing but sabotage other people to hide the sexual harassment and ignorant acts they are doing within. Upper management doesn't listen or take the time to care about the real issues with the store. The Ballwin location is slow so all certain people do that are jealous of others success is try and figure out ways to get at other people. Pathetic excuse for a company.","Listen to the facts instead of hearsay. Listen to not only the employees that complained about the incompetent, sexual harassing, ignorant managers along with the guest complaints against them as well. Do not discriminate against younger managers who bust their butt to get results and then when they do, fire them."
"""Manager""",4.0,3.0,4.0,3.0,4.0,4.0," May 2, 2017",Current,Manager,"Phoenix, AZ",Yes,Yes,Yes,Full-time,More than 5 years,Continually busy if that's what you like. Fun work environment that facilitates growth within the company. Work hard and it pays off.,High-stress environment. Be careful because customer service can be a stressful job. Accountability is a main component to making a successful management team and business run correctly.,"Be continually looking for things. If you get complacent in your work, you make errors and misjudgments. Empower the staff. Be a facilitator towards greatness instead of letting greatness establish its roots elsewhere."
"""Ok""",4.0,3.0,4.0,3.0,4.0,3.0," May 1, 2017",Current,Human Resources Coordinator,"Burlington, IA",Yes,Neutral,Neutral,Full-time,More than a year,Very good place to work.,None. I don't have any cons.,None. I don't have any.
"""Awesome!""",5.0,5.0,5.0,5.0,5.0,5.0," Apr 30, 2017",Current,Server,,No,Neutral,Neutral,Full-time,,"I love the people I work with, and management is pretty awesome.",I Do not have any cons.,
"""Treated like number""",2.0,3.0,3.0,3.0,1.0,1.0," May 15, 2017",Past,Server/Bartender,"Annapolis, MD",Yes,Yes,Neutral,Full-time,More than 3 years,"Not missed when sick. Good lunch crowd, busy bar during day, good menu, good food.",Too many severs always on. Tip out was ridiculous .,"Let serves ,the good ones have bigger sections. Bussed not always needed. Huge tip out for no help"
"""Best job I've ever had""",5.0,3.0,4.0,4.0,3.0,5.0," Apr 27, 2017",Current,Expert Line Cook,"Lawrenceville, GA",No,No,Neutral,,More than 3 years,"Experience, positive reinforcement , safe and very clean . Professional work environment approachable management staff who truly listen and help with whatever you need",Moving up the ladder in terms of job advancement can be slow in my experience. Far to much focus on ticket time and not enough on presentation and quality.,Consistent and equal expectations from all employees. Enforce smoking policy. Offer advancement and cross training between FOH&amp;BOH to employee that are interested
"""Disgruntled - failing business ready to close its doors.""",1.0,2.0,1.0,1.0,1.0,1.0," May 31, 2017",Past,Applebees Bartender/Neighborhood Expert Server,"Lebanon, VA",Yes,Neutral,Neutral,Full-time,More than 3 years,"Learned a lot about tending bar.<br>Training and certifications provided.<br>Tips, busy shifts, discount on meals.<br> No other ""pros"" to report.",Long hours. 10-12+ hours on your feet. Never knowing how long your shift will be.<br>Working with coworkers that have little to no responsibility to do their job or even come to work.<br>Terrible management. Several instances where management and coworkers were involved. Favoritism. Drug use and foul verbal language spoken by management to employees.<br>Relentless stress and responsibilities without adequate pay.<br>Working in frigid below freezing temperature when doing weekly inventory.<br>Foul and disgusting unsanitary conditions when closing.<br>Snowball effect from upper management.<br>No raises or pay increases when paid hourly.,Don't have relationships with coworkers.<br>Keep your personal life and business life separate.<br>Hiring rate was based solely from appearance.<br>Interviews were pointless. Terrible establishment to work for.<br>Certainly showed me what NOT to want in a job or management.
"""It's an okay job when you're in a desperation for money like daycare. It's better when you need gas money.""",3.0,1.0,2.0,5.0,1.0,1.0," May 9, 2017",Current,Server At Applebees,"Clinton, MS",Yes,Yes,Neutral,Full-time,Less than a year,"Free food when you work a double shift. If you work on weekend nights, sometimes you can make $100 a night. Sometimes.","Sometimes the managers like to argue about little things that can't be helped such as how the customer likes the food. You can't always help it since you didn't cook the food. You just bring it out. If you don't like dealing with people, this isn't the job for you because you will get people who already come in with a bad mood. If you have something depending on money such as daycare, then you shouldn't work here because you can't always depend on tips to get there. Sometimes I don't make enough tips for daycare. If you happen to have a social life outside of work, don't expect this job to be sympathetic about your social needs because they will keep you there past the time you're supposed to get off.",
