Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Summer job""",4.0,5.0,5.0,4.0,4.0,3.0," Sep 14, 2016",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,Less than a year,"Easy job, nice people working there, good hours and organized employee scheduleing.","Some drama between workers, servers get on you for over/under seating. Many different mangers because apperently corporate sends new managers to train at this location.",Be stricter on older employees who don't follow conduct. It's confusing when your told something isn't allowed and you see your senior coworker doing just that.
"""Slow or slammed, no in-between""",3.0,1.0,5.0,5.0,1.0,5.0," Sep 27, 2016",Current,Bartender,"Slidell, LA",Yes,Neutral,Yes,Full-time,More than 10 years,"Wonderful management team at my location, as well as staff.<br><br>Busy weekends<br><br>Discounts on food during shifts<br><br>All tips are declared<br><br>Benefits offered to FT ( but that's rare )<br><br>Open door policy<br><br>Incentives for further learning and annual awards","Hit or miss, this means unsteady pay<br><br>Closing shifts start at 4:00 and end at midnight, meanwhile the day person only actually has to work for 5 hours and you clean up their mess for the same pay.<br><br>Scheduling is all over the place, prepare for a tornado of a schedule that can go anywhere from 6 days a week to 2 days a week for no reason<br><br>To-go becomes the bar's responsibility as well ( Have a full bar? Need to make drinks for an entire restraunt on top of that?) Too bad...unfortunately To Go doesn't pay anyone enough for them not to quit. Although this is not BJ'S fault as customers simply don't tip on To-go orders.","Seeing as how none of the cons listed are actually controlled by management other than scheduling - all I can say is pick a day person, or a night person, give them equal amount of work per week. Other than that - keep up the good work!"
"""Great place to work""",4.0,2.0,2.0,5.0,4.0,2.0," Sep 8, 2016",Past,General Manager,"Citrus Heights, CA",Neutral,Yes,Yes,Part-time,Less than a year,Very high expectations -- BJ's will always make you better than you are and push you to your limits. The benefit packages for Management is well thought out.,High quality work is not always noticed and the top dogs don't verbalize their appreciation -- it is just expected for you to work hard and continue working hard.,"An extra day off to a management team, or an individual for a job well done speaks volumes about your appreciation."
"""Host""",4.0,5.0,4.0,4.0,3.0,4.0," Sep 7, 2016",Current,Host,"Mesa, AZ",Yes,Yes,Neutral,Full-time,More than a year,"BJ's is an exciting place to work, if you are a self-motivated individual. It is fully in the restaurant industry, so you must understand all the things that come along with that. I love the pace of work and the ability to work-up. I have worked here for 2 months, and I have already moved up to Take-out (the next position), and I am looking to move into a server position in the next couple months.","The training is not very organized or useful, but you learn more on the job, which is useful.",
"""Line cook/blue hat""",3.0,2.0,3.0,3.0,1.0,2.0," Sep 18, 2016",Past,Line Cook/Supervisor,"Orlando, FL",No,No,Neutral,Part-time,More than a year,friendly staff that you get to know really well because you are all there all of the time. Paid time off is really nice also.,"Late closes, under paid for the amount of responsibility that is dished off at you by management. They will hire anyone with a pulse, creates more work for the seasoned cooks.","Treat employees especially those with the company knowledge, with respect and dignity. Schedule more people on bust shifts to lessen the load of an almost impossible task of running a busy station alone."
"""Big Time Corporate""",3.0,3.0,5.0,5.0,3.0,3.0," Sep 13, 2016",Current,Food Server,"Bakersfield, CA",Yes,Neutral,Neutral,Part-time,More than a year,"Hotschedules make it easy to give up, or pick up shifts. Always busy, and almost always something to do. My Managers are great but there have been a few who were not.",Get cut after just a few hours if slow. You have to really work your way up in the company.,Better training programs. Advance your workers who show up on time and take an interest in the job.
"""Server""",5.0,5.0,5.0,5.0,5.0,5.0," Aug 28, 2016",Past,Server/Waiter,"Huntington Beach, CA",Yes,Yes,Yes,Part-time,More than a year,"Flexible hours, good tips, time flies by, good benefits.","Service jobs can be grueling on the body, messy, and long shifts.",
"""Scheduling Problems""",3.0,3.0,4.0,3.0,4.0,3.0," Sep 12, 2016",Current,Line Cook,"Avon, IN",Yes,Neutral,Neutral,Part-time,,I opened a store and have worked for the past year. Learned a lot about cooking and I'm constantly being pushed to be at my best constantly. Lot of opportunity to move around inside the kitchen and learn new stations.,"Had a lot of scheduling problems, where we've been understaffed for big rushes, or had people leave early to save money on labor cost. Job can also get extremely stressful and some managers do not handle this well","Scheduling problems are making people quit, which leads to being understaffed and poor guest experience"
"""Bj's is an interesting job""",4.0,5.0,4.0,4.0,2.0,5.0," Aug 18, 2016",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,Less than a year,-Great people<br>-Ability to make great money as a server<br>-Friendly staff/managers,None really it was a great place,
"""Server""",3.0,3.0,3.0,3.0,3.0,3.0," Aug 30, 2016",Current,Server/Waiter,"Florence, KY",Yes,Yes,Neutral,Full-time,,"Good money, great food that's all","Managers are horrible talk to you any kind of way. Favoritism. No benefits. Need a grumpy manager for almost everything you do. Rewards, coupons, comps!",Be nice to the servers. We are the face of the restaurant. Keep us happy so we can keep guest happy.
"""Restaurant management""",5.0,5.0,5.0,5.0,5.0,5.0," Aug 14, 2016",Current,Anonymous Employee,,Yes,Yes,Neutral,,More than a year,"Great opportunities, fun environment, great team work","2 years, and no downfalls at this time",Communication is key. We're all sales builders first and foremost :)
"""Past Expierience""",5.0,5.0,5.0,5.0,5.0,3.0," Aug 13, 2016",Past,Server,"Bryan, TX",Yes,No,Neutral,Part-time,Less than a year,Fair Management.<br>Good hours if you work hard enough.<br>Alot of advancement opportunities.,Management does not communicate as well as they should.,More communication.
"""Server""",1.0,1.0,1.0,1.0,3.0,1.0," Sep 18, 2016",Current,Server,"Hurst, TX",No,Yes,Yes,Part-time,,Average money not the greatest.,Terrible managment very self absorbed don't care about employees,"Needs new management in Hurst, tx rude and all around do not care about their employees"
"""Good, but could be better.""",3.0,,,,,," Aug 26, 2016",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 5 years,Supportive coworkers made environment great for learning and improving upon restaurant service skills. The BJ's Restaurant's atmosphere created a formal yet fun environment to work in.,"Management was not supportive of had working employees leading to high turnover. Also, management did not treat female employees with respect.",Treat your employees with respect and compliment / reward the hardest working employees to reduce turnover and increase company culture and community.
"""General Manager""",2.0,2.0,2.0,4.0,3.0,3.0," Aug 24, 2016",Current,Gener,,No,No,Neutral,,Less than a year,Pay compensation is good. Benefits and 401k offered right away to management.,"Quality of life..there really isn't much. Stakes are high, lots of pressure. Not a lot of encouragement.",Coporate needs to improve standards to reflect the talent (or lack there of) that is being hired as management.
"""Management is stuck up. terrible atmosphere""",2.0,2.0,2.0,1.0,2.0,1.0," Aug 21, 2016",Past,Food Runner/Server,"Katy, TX",No,No,Neutral,Full-time,More than a year,"there are no pros, and i need 5 words",WHITE WORK SHIRTS?? AS A SERVER? Half your money goes to getting new shirts!<br>Management sucks.<br>Tips aren't all that. you can do better,"remember, your employees are people. I gave my two weeks and left. Very happy at Chuy's and make more money with a slightly less expensive menu lol"
"""Not Good""",1.0,2.0,2.0,1.0,2.0,1.0," Sep 11, 2016",Current,Server/Bartender,"Redmond, WA",Yes,Yes,Yes,Part-time,More than a year,"Awesome employees, flexible schedule, fast money.","Terrible management, poor communication, chaos, hostile work environment, restaurant politics, poor treatment of employees.",Politics in a restaurant never works out.
"""Worked here happily for almost three years""",5.0,4.0,5.0,5.0,5.0,4.0," Jul 19, 2016",Current,"Server, Bartender, Bookkeeper","Tallahassee, FL",Yes,Yes,Yes,Full-time,More than a year,"Career opportunities, family environment, focus on customer service, great coworkers",There aren't many cons. Occasionally there can be some miscommunication between managers.,"Make sure everyone is on the same page, at least as far as lower level employees are aware."
"""Hostess""",2.0,2.0,2.0,3.0,2.0,5.0," Aug 3, 2016",Current,Hostess,"Folsom, CA",No,Neutral,Neutral,Full-time,More than a year,"BJ's uses the Hotschedules service in order to give us our schedules so that we are able to swap, release and pick up shifts. Hosts/Hostess are given a free meal after each shift.","As a host, you are constantly being yelled at by servers on the floor for seating them ""too much"" when it gets busy or ""not enough"" when it gets too slow. Cocktail will yell at you for ""pushing the bar"". Management will take 6 months to a full year to move you up to take-out. Then take-out takes another whole 6 months to a year to be moved up to food runner and then so on to become a server. Hosts do not get tipped out and work the most hours for the least money.",I used to love working at BJ's until a new manager came along and switched everything up. Now it is not in an enjoyable and positive environment anymore. There is drama that spreads around and management does not handle it at all.
"""BJ'S Blowhouse""",3.0,2.0,5.0,5.0,1.0,1.0," Jul 28, 2016",Current,Food Server,"Roseville, CA",Neutral,Neutral,Yes,,More than 3 years,Amazing development programs that help you grow with the company.,Lack of good quality team members.,Management needs to recognize when team members are doing well. The only feedback we receive is negative.
"""Server""",4.0,4.0,4.0,4.0,4.0,4.0," Jul 15, 2016",Past,Server,"Redmond, WA",Yes,Yes,Neutral,Part-time,Less than a year,"-Great place to work, very fun environment<br>-Great managers, they really do care<br>-Growing company<br>-Decent check averages<br>-200+ locations, transfers are incentivized for restaurant openings<br>-A clear path to management if you desire<br>-Busy restaurant<br>-Good food, great beer to sell<br>-Casual but still classy enough<br>-Wonderful people to work with","-Lots of managers get shuffled around between locations<br>-Many rules, regulations, standard corporate stuff<br>-Breakfast on sundays (9am, laaaame)<br>-Huge menu to memorize<br>-Limited to 30 hours a week for servers","Try to hold on to your managers. The bonds they form with the team members cannot be valued enough. When you trust your managers, you do a better job. Over all I loved working at BJs, keep up the good work!"
