Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Best serving job I have had""",4.0,2.0,5.0,4.0,3.0,4.0," Apr 28, 2017",Current,Server,"Edison, NJ",Yes,Yes,Yes,,More than 5 years,Lots of room to move up into management<br>Great training events and worker motivation<br>Opportunities to open restaurants in different countries/states<br>Great leaership experience,Management could use better communication<br>Many times essential tools provided by management are not available or broken for long periods of time<br>Serving sections will greatly dictate your pay,Make use of technology to communicate better both to management and to employees. This could fix numerous problems that occur daily in the restaurant.
"""Assistant Manager""",2.0,2.0,3.0,3.0,2.0,4.0," May 16, 2017",Current,Anonymous Employee,"Burlington, MA",Yes,Yes,Yes,Full-time,More than 3 years,Great name to work for and training structure,"Too corporate, I like creative freedoms.",
"""Cashier/baker""",5.0,3.0,5.0,4.0,3.0,4.0," Apr 24, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,I always had Flexible Hours. I worked with an awesome crew.,I do not have any that i could think of,None
"""Server""",2.0,2.0,3.0,2.0,3.0,2.0," May 9, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,Coworkers can be very amicable<br>Tips can be very high due to the high prices on the bills,Want workers to be fully involved in serving and neglect outside responsibilities or opportunities<br>No set schedule<br>Progress to a higher level of management is unlikely,"Be more understanding and considerate of employees personal lives<br>Moderate employee conflicts<br>Follow company regulations, because they are not just limited to servers"
"""Server""",4.0,5.0,5.0,5.0,5.0,," Apr 24, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,,Great company really care about employees,Will have have that one manager!,If you cant handle the stress of restaurant management then find another job
"""Hostess""",5.0,5.0,5.0,5.0,5.0,5.0," Apr 23, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,Friendly and very organized management,There really are no cons,
"""Cashier""",5.0,,,,,," Apr 21, 2017",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,Less than a year,"hours, good pay, caring managers, food, guests are nice","unpaid breaks, constant change in management",
"""Area Director""",5.0,4.0,5.0,5.0,5.0,5.0," Apr 20, 2017",Past,Anonymous Employee,,No,Neutral,Yes,Full-time,,"Great people, systems, training, standards and benefits.","be prepared for high complexity, high expectations and accountability.",
"""Manager""",3.0,2.0,4.0,4.0,2.0,2.0," May 3, 2017",Past,Manager,"San Antonio, TX",No,Yes,Yes,Full-time,More than 10 years,Plenty of opportunity for growth,Talk down to employees and treat them as tools,Remember the people are your greatest resources
"""Okay""",4.0,4.0,4.0,4.0,4.0,4.0," Apr 18, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,Always busy above average money easy to get time off,better money can be made at plenty of other restaurants,
"""Prep Cook Slicer""",3.0,4.0,1.0,4.0,4.0,1.0," May 2, 2017",Past,Prep Cook,,No,Neutral,Neutral,Full-time,Less than a year,Free food ( staff menu ). free drinks. free soup and bread. 25% off.,"Managers try and kick you out before shift ends. If you're not going fast enough they will put someone who's been there for a long time to finish and send you home. they'll ask someone to help you when they're finished making them eventually dislike you because they have to stay longer. When you're suppose to take your break, no one really goes because they're trying to finish fast. which leaves you to be the oddball bc you want to sit down. I never took my break besides when I was training.<br>Lastly and most importantly because it was the main reason why I decided to leave was the fact that there was no love here. recipes were too corporate and sad. we didn't hand cut many things and there was no passion. The key to why I chose this profession was because I saw others passion and love. There were no high stakes. No make it or break it, as you would see in a restaurant owned by a chef or a mom and pop. if you honestly could care less about that then I highly recommend this job.","You say you send us home early because its slow and you're losing money but the cheesecake factory is a huge corporation and I have a hard time believing that they can't pay for us to work our scheduled hours. I also don't understand why you force others to help us. you're basically making our coworkers slowly dislike us. So my advice to you is instead of sending someone home (especially if they're new) have them work alongside the faster person so they can note some tips they have and slowly mimic them in order to gain speed. I grew faster at the morning things but never had much practice at the end of the list (meats, bread) because by the time I would get around to it you would send me home."
"""Cheesecake Rocks!""",5.0,4.0,5.0,5.0,5.0,3.0," Apr 13, 2017",Current,Trainer,"Sherman Oaks, CA",Yes,Yes,Yes,Full-time,More than 5 years,"growth opportunities, great benefits, competitive wages, stability, professional environment, team oriented. Top 100 of best companies to work for.","very demanding, unpredictable, cater to the guest more than necessary.",Listen to your employees more
"""server""",3.0,,,,,," May 2, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,"flexibility in schedule, hot schedules",Need better management and organization.,
"""Server""",3.0,5.0,5.0,1.0,1.0,4.0," Apr 26, 2017",Current,Server,"Orlando, FL",No,Yes,Neutral,Full-time,More than 10 years,The Store is very busy. There are many good people that work there . The food is a scratch kitchen and the variety is huge .,"Little to no benefits, they don't give there employees anything . Since the store is so busy the staff and managers are always stressed out","Make employees happy it goes a long way . Give them good benefits, insurance, happiness . They will work harder for you ."
"""Don't bother working here""",2.0,3.0,3.0,1.0,2.0,," May 1, 2017",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than a year,"When you find coworkers you get along with, it really does feel like a family",Constantly understaffed. The same few team members constantly call out but never seem to be disciplined or fired. High stress environment in a constantly busy restaurant.,Listen to your staff more. It feels like our concerns constantly go unheard and unanswered.
"""Management can make the difference""",4.0,5.0,4.0,3.0,3.0,3.0," Apr 13, 2017",Past,Server Trainer/Bartender,"Kansas City, MO",Yes,Yes,Yes,Full-time,More than 5 years,I loved my coworkers and the money was consistent. Always busy so time always passed quickly. Flexible schedule and plenty of people on staff just in case you need off in a pinch.,Clientele gradually got worse and found it hard to advance in my store due to GM. Had support from all other managers but GM kept asking for me to do more and more with no end in sight. Good job but hard to advance in some stores if you're looking for a career.,"Don't take advantage of hard-working, loyal employees."
"""Best company to work for""",5.0,5.0,5.0,4.0,5.0,5.0," Apr 13, 2017",Current,Anonymous Employee,,No,No,Yes,Part-time,,You make amazing tips and meet great people,The managers are very hit or miss at their job,Remember when you were a server
"""manager""",4.0,,,,,," Apr 13, 2017",Current,Anonymous Employee,,Yes,Neutral,Yes,Full-time,,money menu culture food challenge,lack of being able to advance quickly,
"""Eh""",2.0,3.0,5.0,4.0,2.0,," Apr 26, 2017",Current,Server/Bartender,"Virginia Beach, VA",Yes,Neutral,Yes,Part-time,More than a year,Great management and awesome staff,Horrible tippers in this area,
"""fun enviroment""",4.0,,,,,," Apr 9, 2017",Current,Server/Bartender,"Braintree, MA",Yes,Neutral,Yes,Full-time,,Great culture. Always busy! Food is great,Employee benefits could be a lot better,
"""job review""",4.0,3.0,4.0,4.0,4.0,4.0," Apr 9, 2017",Current,Anonymous Employee,"The Woodlands, TX",Yes,Yes,Yes,Full-time,More than 5 years,lots of opportunities to move up,"long holiday hours, a lot of weekends",
"""Benefits""",3.0,,,,,," Apr 23, 2017",Current,Anonymous Employee,,Yes,No,Yes,Full-time,,"Good medical, use to be better",Long hours and very strict management,
"""Server""",4.0,3.0,2.0,2.0,3.0,3.0," Apr 8, 2017",Current,Server,"Huntington, NY",Yes,Yes,Yes,Part-time,More than a year,People run your food for you and managemament is nice also you get to be flexible with what days u work,They sometimes give you jobs to do that you didn't sign up for like being a food runner even though your a server,Hire the specific people for the specific job you want if I'm a server I do not want to be working a breaker shift it shows how much they don't care
"""Flexible and fun""",4.0,5.0,4.0,4.0,4.0,4.0," Apr 4, 2017",Current,Server,"Bellevue, WA",Yes,Yes,Yes,Part-time,More than 5 years,I have worked for Cheesecake Factory for over five years now and really enjoy the flexibility they allow me on my part-time schedule. It's a fun work environment where I have made many friends and a great secondary income stream.,Restaurant is very often super busy so shifts can get stressful.,Keep up the good work!
"""Excellent Place to Refine Skills and Network""",4.0,4.0,5.0,5.0,5.0,4.0," Apr 5, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,"for a server/bartender, the pay is above average for similarly priced restaurant options; definitely a place to grow; excellent travel opportunities; Fortune 100 Top Companies to work for (#48) for the fourth year in a row",very rigid and sometimes unrealistic corporate guidelines; management salaries for external hires is higher than internal promotions,
"""Make that money""",4.0,4.0,5.0,3.0,4.0,2.0," Apr 2, 2017",Current,Server,"Bridgewater, NJ",Yes,Yes,Yes,Full-time,More than 5 years,"Excellent community of workers, business is strong and steady",Inconsistent messages from management and frequent management turnover,"Get on the same page, promote the people who deserve it regardless of personal feelings"
"""Server at the Cheesecake Factory""",5.0,5.0,5.0,5.0,3.0,5.0," Mar 30, 2017",Past,Server,"Tucson, AZ",No,Yes,Yes,Part-time,More than 5 years,I loved working at the The Cheesecake Factory. I really like having a flexible work schedules. The Managers in Tucson are fantastic. It is what you make it. If you want to work a bunch and make money you will if you don't want to work as much you can work less.,I really don't really have too many cons. It was one of the best jobs I have had.,
"""Should add gratuity""",3.0,5.0,2.0,2.0,1.0,4.0," Apr 13, 2017",Current,Server/Waiter,"Sawgrass, FL",Yes,No,Yes,,More than 5 years,"Flexible schedule. Staff of honest, and hard working people. Promote teamwork.",Serving 90% tourists and You will get 0 tip one to two times daily! Very hard work for a resteraunt.,Care more about your employees please. Add gratuity like other restaraunts do. Please!
